rrn,anomaly_score
J3DWIPGIY54A,0.0050713804612927404
YMVLRBBY3BIQ,0.03265330864587457
YKZ2VPUWAYEQ,0.009206297532192431
ZCIIN4ZTMCVQ,-0.0019809371297555556
KM3PFKBHI6UQ,0.0042226735888978295
RF5MVXHMR62A,-0.046954915760531624
VHJ5EA3PPQOQ,0.024688431471134364
73JYWUMUIQBQ,0.08176007475651537
LNLYW2SPVI4A,0.044794644561374386
TLWVMGUQGZJQ,-0.030852370047273425
QIXCSD6VK43A,0.03494180121324164
KWPL2CGAFTHA,0.006462202004689943
2E43YBBVYT3A,0.10095167897722984
OXDNMYLVBOJA,0.1004578329334409
IZRJ6B4WNN4A,0.004899932386194905
QKR52QML76DA,0.028275026942186476
C35534WSLWXQ,0.1062473261980989
TXI5D53DULCA,-0.09504245994205623
IDTXUUBLDKPA,0.0981493582478844
XVECYVRRSPNA,0.09199687113668337
SD4G6Q4RJBHQ,-0.022158364514295925
DZSFSQ64AFUA,0.04643142504901204
M7BSMJTFQQ2A,0.08876827824165362
IDCOCATBTYEQ,0.025415331775960115
NG7D3R4AHT4A,0.023045741171188294
FFDYJV7INMDQ,0.06960002154589673
XBRRMYSXZWJQ,0.012368266271118644
WDQQSXJCN6FQ,0.006381245535520663
JBTINTUHQOTQ,0.03330795558455546
KIPV5DZTDPSA,0.07402114160380963
ZLHIJRFGK5TA,0.10302453804088701
7ITRJWVJ634Q,-0.007339981717196908
PQT5FNR72XIA,0.05073113203722879
N3Z23NIB7JJA,-0.11139153648671013
35ARYG6M4U5Q,-0.008902001509295376
HVZECLYT75OA,-0.11068129611108574
D5CDMROJNSVQ,-0.029868219337838953
I2JVOJP3UYXA,-0.07513296995376267
YW3KBNHTFS6Q,0.012584042984718435
44WT3OEKNNGQ,0.03635056452233448
SECXF3X4FK4Q,0.04472696359073053
VL2PCBOBZAPQ,0.04870834771686744
GODSTXJZRKZQ,0.02174188862966142
ISPXAXFWZOFA,0.1193385133333032
557DQQXYVUPA,-0.01242338323079012
3QBRF4XU5JGA,0.11775335268297887
RUCQGLTVLSVA,-0.01582479282895427
QKK4RBJS323Q,0.09834447707739591
DR536F7V5HUA,0.05113363189617226
OETQ3VPL4UQA,-0.06776447037227878
VL7GEUHIVPBA,0.10209430851130163
TWNZIXMON2PQ,0.0649477154189011
F4IJIVGDZ5NA,0.0841495653082377
DMRQU77WGWPA,0.05111835943297244
7FDOQC6ZF76Q,-0.021642863305100624
YWJTCMWFZDYQ,0.017980568681515208
P2SIVXJ3PLXQ,0.0136259716450165
5623EVZZNUUQ,-0.02132984622992734
FT5RZZT5ZLPA,-0.09044023681115615
OHX3FRUTNODA,0.0025732799659162753
TQFVGVLASDZQ,0.08083286317353999
B4NXSFUYG3HA,0.061767460491808646
MUG3BRRFQMFQ,0.04126126713669093
VDCHNUZPQWRQ,-0.057577106419975876
YVIQZYO37C7A,0.022121315528355667
Y4ERLHHWT4PQ,0.027718610435218727
UX6SSFZ3ZKHQ,-0.03386918029083147
LCRASTOOQXEQ,-0.024160661181925447
MCYX6W3MNTUA,-0.07341869501211079
7PGIEVUWH72A,-0.07836771911932344
3IXHNSFDQXKA,0.040630509774108814
KND7F6WYJQIQ,-0.030368098337492377
4MFRIJIIRRZQ,0.058304914627989035
7PPCTNHWWICA,-0.028398145223490545
35NT4LC3MGHA,-0.14444676162721087
UCVMAMHDEAZA,0.039302217725471156
YN3ELTIWN7GA,-0.04509163664661514
7OP7GVX2LSSA,-0.09659804830007729
UAJU2EJ4SYUA,-0.03699071593545483
ZLOHIG2NRWYA,0.02798741813566258
CI47ICRF2PAA,-0.07952232391147668
EYVZUXKMQYBQ,0.0625623667384092
I2OM5NMEJ3AA,0.054557858538257786
SNQIVGS6EJUQ,0.03743047373871072
FA5UPSR2S4QA,0.041118241142248935
DV65YUAIUVVA,-0.005220708203484692
4UXEB5GVVQJQ,-0.050402981167382455
3PJ2UZVE6HEQ,0.027870457129313242
76ZMATIMB2DA,0.062203616480125346
PRK33TQQF3MQ,-0.02804334507840106
UMAYPNDNFCEA,-0.06684695763215903
BZ5XBP6V6VHQ,0.04448357698777772
SKHATP7DHG2Q,0.06112108124017357
E4PA6MFZWGJA,-0.08628033507076799
YYEGR4ZLXVAA,0.003646640975201787
GS6HCD7MJ7VQ,-0.021819778229890507
ETG42BML4SZA,-0.03897130425268164
RTKHZI7RSESA,0.02628976250975895
ONSELY4C2KFQ,0.005450272026372882
AM66YNI65INQ,-0.013475939955803373
YRVSB6T56SXQ,-0.08419791892289791
CD5LHHEOXIKQ,-0.06772546798299656
JHIG4WMOI5OA,-0.05484688947408306
HCQZYERG656A,-0.08155340817269846
WI6BUF6O7FJA,0.045154173439491074
ELY633L4PFHQ,-0.01164934300139392
JDNZNXKZIUAA,-0.14434615727889127
FSTC3DHMVYSA,-0.024063955539198545
MI2KAJQV6TSA,0.007908934494519848
4WENRTAHV2FA,0.040045379706591
5O6SMLEO4O2Q,0.06677700535847197
4KOHIGYS22YA,0.05322026977801181
IMVWSWXRQDSQ,0.0014668960604777292
X5TRJCR2BPNQ,0.0003214370928034116
JHYOLSFLEFLA,0.045291955213332014
3TP4C4GFXOMQ,-0.03062629429028446
4EI2JPRDIMOQ,0.021758658547741505
OLJTC3DENJQA,-0.01716814791055793
CNBNNJP756VQ,-0.040226725161776444
MP7KNFAK44VQ,-0.06788236308895373
HYTROISVXKAQ,-0.06464396058461236
EWPRRMKTXCQQ,0.014293190035662318
XI2LUYVRPRJQ,0.04240226635406785
KDDSFABGNTIA,-0.08457762591028267
65G3LREYYDCA,0.04237356833189293
BO4TXT6XB3GQ,0.05343985348962638
PJN2YQI63VGA,-0.029427972088497067
2VB75E5NS6XA,-0.08725998754576908
IT26PKXTPW2Q,0.051577343420880994
O3KQBG3NM5DQ,-0.022344227279947504
U5ALF5LJHDNQ,0.020536709823188504
OECE2H5ABJ2Q,-0.027928609859513454
MB2CFNPRUTCA,0.03514287570521346
QSDTIMFZJP7A,0.009256155697012547
3GMRP5R7OL4Q,0.028820848267262167
5XTX4ZEB636A,0.04537271487854033
GHORBCACT3SQ,-0.07454274304136504
O5VAQMW2PU3Q,0.06595383404306165
IQHY42EITQ5Q,-0.04717924090538034
ZSTHTS4RSBXQ,-0.03246935802897649
ERJXBHDDXYWA,-0.07652978160650764
TMEI5N3SEMHQ,0.041221017853941055
Z6ZDNBZ7IUWQ,-0.08079595810619628
Q4ZLK32CD2HA,-0.07573754622363876
SMMOOYBBFOJA,-0.04065881693906609
UN7AEWQUV7FQ,-0.05698869575055471
U2RQMIHA2OTQ,0.014499530973356045
KOPKZHLRBGQA,-0.011997007317094688
KSYOK4L2OMQA,0.027958061454496252
R4OC6XPVS62A,0.04847593561753255
UGVBDTW5ZUMA,-0.02851285834129863
32VRYHR52GOQ,0.006326573404865421
DWCCYEXZ2G2A,-0.02674625505330125
MU62OI2LAR7A,-0.0906264096616623
SKJXKYGRBB5Q,-0.011953641711645757
UEHN3FUQ6XDQ,-0.038892899173075424
P25ZRTZCSXBQ,-0.06970283950161776
ENP3USIUIANQ,0.029049929307560007
QNR4FVBGDEVA,-0.08236427775076166
VF5HKNL2N2KQ,0.036040522224599136
ZW5O6LP573GQ,0.029919938552618208
WARRKVBGXGAA,0.020299819084316106
PDW2KCHUPPRQ,0.01891342900955456
6B4P57DRY63A,-0.06625313261535987
R4TPH4CUTNQA,0.014707171897244242
WSS4FWCZ6HBQ,0.0033765036385861036
2AH4L5APCRYA,-0.0412719563562724
FOPTIK32M64Q,0.03990295775831609
CSWBN6U2GROQ,-0.0319578766603566
OFZ72P2TGXMA,-0.13560041094981795
OIL36C4LMUJQ,-0.08247265029662582
4CGXPR4FQCXQ,-0.055493663059129894
TYL3YOBFDQAQ,-0.04776841797925352
656LIYZXREIQ,0.07106572003799938
KMVWDIUX7RPQ,-0.03192176632272398
CYZRIEC4D4HA,-0.12160909124696856
MVKUPWNPVU7Q,-0.12441299243778331
RMTHXMWG7TRA,-0.07256166054416963
BBFU3VV5WI4A,-0.0365227491150914
FVSLBWLUXDCA,0.03728695306272284
2DZXA5XF5XVQ,0.03700491985388654
LY4M2GFQBOJQ,-0.040611910154245645
3E6RQLJ5Y2WQ,-0.049981126290633504
QNKKFRZH77EA,-0.02674625505330125
ISUAH5RKZ7VA,0.061629919831725166
S4L67X33R5RA,-0.04339753999229973
DCVTJE7OCNRQ,0.05069432348544323
REY6T7LR3GDA,0.03445835314903761
AG7JVIE3XSTA,-0.0023131785062402987
FICL2YYW2GWA,-0.021500782814535213
DMSFJNFU3CYQ,0.020440386623139573
DM6YAVK6DV7A,-0.006582471300169923
XVQJQ7BWX67Q,-0.03214781556834495
BYYZJYFMLCYA,-0.05353907990873191
KWRVSKPTD2TA,0.06963927382457369
2V4X5HCHBICA,0.04595918693704487
U2REV5XGJR4A,-0.08774350846263651
33Y7X7LNP2KQ,-0.06409655597255187
TND56WNRB3IA,-0.08622798797106485
LZA73JXCD3SA,-0.09162805925775724
76KO6ANFC3BA,-0.020416471313184192
3Y6CM75FPJEA,-0.031048127107257406
EN3F2VC3IY5Q,-0.060148658044750614
JHK4CRS74DMA,0.02963640851027388
J6WVGFZ5CDQA,0.05051622459804844
I44OZDJVM3DQ,0.042382092822427386
23AQ4L6RXJEQ,0.04885045283201994
4B27Q4242W4A,-0.0768194319182019
U6JLGHGVTQMQ,-0.044900210443184985
UWRKXTEXLVGA,0.037362645536399175
YO27ZSMMBZNQ,0.037795109958312645
YKWAU4TJINPA,0.004007846916846969
OHROXGKKOONA,-0.04141870949705834
JYRQN3NJNFCA,-0.06735587118758052
IDKFGMKULE2A,-0.08369376576374304
QP5AFD7TUWQQ,-0.012904373808288738
7SWT7IVOA4WA,0.045519692082776786
FLCSKT36KLIA,0.019221565380719008
NY6U6MVL37EA,0.03822600075350985
ISEZISNT6WBA,-0.1271524215613779
TGOSPGUXNCVQ,-0.12667693070291358
ZSKN3UATINAA,-0.09839082528097837
P26ZYFJZDSSA,0.014620581932058674
MRJYRMVCNTRQ,-0.013947726321034415
HXEZQVLVVBKQ,-0.11706245608348215
5GQZ6O7PBSQQ,0.026162291889305023
AYWLV2MACA5Q,-0.025502685868291353
IG63PLXK43YA,-0.1374084148714399
LIKCKU465AJQ,-0.059026929703859976
CS4ORGTG4ZEQ,-0.13442207317503635
Q5O3KAH6ALJQ,-0.07775455599970332
VS527OQQSXPA,-0.13981408659689182
TLDPIRF4GHHA,0.012813326532938873
XC2AFA4HXHQA,-0.20451859132573885
CJ6PLGQBROSQ,-0.1864838086613299
BA7FJLUHGY4A,0.06253004456672268
IULHAV34KYEQ,-0.10871817942523304
GW7MEBOT3MYA,-0.11701366602049573
L7MSV5NAD7IA,-0.06477530723412889
AH223UE3YHAA,-0.05456551869645393
DW7TSQQX7LDA,-0.16664915116453688
4XNZL7VAJWXQ,-0.09248351561498563
ZVOTSIIC6HFA,-0.2294624142313409
72BEXAJA5YMA,0.040943403887958585
MLPHHF3S4JCA,-0.0772903612540356
QKH4L3W3BS2A,-0.10247742551227684
JURJN52KSSPA,0.03545923156324371
GGO5W6BGOBLA,-0.15080472719190569
6ZWTRRKB5RKA,0.04936213035700332
LYKQDVUVZ5LQ,0.04574819977707989
HJO6FSBFNAJQ,-0.051713887342093534
HKVBFMLDDV5A,-0.08644010754963177
KPCMWHHMIYTA,-0.055048329139185614
JKIZ3BZPZXZA,-0.12351372382090914
WHY5WKEDIEOA,-0.09978267069191632
VVNICUMGDENQ,-0.0781883241044849
LD5SVS6NEUXQ,-0.14011790310997868
VYDJNONRQSFQ,-0.08288994244768572
SUYK7YCJLRWA,-0.0615103426761297
NAXCS3EVFU7A,-0.14838148061160966
GOMHQY2TSCKQ,-0.0635522481684267
ROLCNLROQFJQ,0.040629144427555275
FKYESJ2VXW3Q,-0.07067828830737594
WBEQ3WAPLYWA,-0.08037417858535839
HGIEXSKSDXOA,-0.064780263752036
6DG2XVJIZERA,-0.07873454340280789
X3ODWETIEAQQ,-0.05838173271029151
LJ4J56TWKKOQ,-0.09008977583833838
XDB5Q3ZTZJCA,-0.05977872464633821
EG35VIKXZNMA,-0.061253355509074126
2BVWJQIN47OA,-0.06164673861720754
64YG5K5RIXEQ,-0.08656823073805214
DLPHJSEHQQNQ,-0.059026929703859976
LQ5BHHMTXQ2Q,0.10038268987394056
MB3YPWBWK7BA,0.1014631022158547
YVMXVXXVHPCA,0.15352147788897674
RXIZ5W5DYJPA,0.12619187632557088
JHGVCIOMMGAQ,0.15388547278961612
2PR7PF3I7PVA,0.05925633137002739
SL6QY3AZMR7A,0.010061670290714642
K6RF5XSK63BA,0.014735327694169686
GYGDSGDGK5BA,0.04520352144984363
HFPFQSEDUSFQ,0.04196808514986511
OWRT5RLV5EZA,0.08828850855194353
4BBM3Q5BZX3Q,0.02662448775959847
GFCO2443EISA,0.12286730303797216
WYJQDJA35WJQ,0.1014631022158547
QMVEP3UUYKLA,0.11141732087321127
NCKJ7KLCLAEQ,0.038249557077848995
P2ELKU2RMWKQ,0.12702449437857943
26ZMBIJZ4QIQ,0.039717877738678575
CPL34BNHPMPA,0.07322532868394271
AXYYT2XQ4CMA,0.13787586933505896
OJTKXVWR63ZQ,0.057921444141423306
2WOHWVU6IBQQ,0.07103447273115054
TDDMJNU6J3LQ,0.07103447273115054
7SEYJZNQ7SDA,0.06916788800547508
UMGEEHXM4AIQ,0.03612721489951337
YWFQLJPXMWJA,0.08544100122767467
OZ2HJEZLQOUQ,0.044834968595215574
DF6OURS3TUSA,-0.009256796366534925
7ZD3FXCO7DZA,0.08043054157176788
VH3HXB7TOETQ,0.017848882226869645
ZPEK6CTMHPJA,0.03612721489951337
PKWWFHMFAR5Q,0.07731271791769989
YEYQ2EX6DMBQ,0.07879099182183863
Q6SNLYYEOQ2Q,0.07484595781853953
V5NXTCE4HXCQ,-0.08718266791870538
KOH7WOB5OG3A,0.014655352667187704
UR2CTOHIEKRA,0.07138163181555579
G3PXFB4G2NTA,0.039717877738678575
UCWVFRDKJCGQ,0.039643972454323606
X3QXEJSVNSDQ,0.15087180151830054
32YYGFRJ5QLA,-0.023188309903979964
BZJDL2UEDNXA,0.13917433013451125
IM544JRTCC6A,0.1273715773883421
27UK3AC5FGJA,0.13840018092120282
AEYO6MP6M5RA,0.04520352144984363
ZXLXRULEMKUQ,0.017848882226869645
JI6ZBHG6IYEA,0.0536624276554008
TJ4PTQZJUJOQ,0.037081968575512325
QCTRN6ROCJYA,0.144636574830382
CIBU3LI5UZRA,0.13809939016462647
DOEG7CQ57NLQ,0.04090687550033684
LEQLB2DLJEUQ,0.014015761864588583
ASRVPHKSUHCA,0.022794357023902256
VM2Z6L7DCYQQ,-0.0007554167534361
FHYJ5MA5L5HA,0.024739071202673768
3SYLVKTNXQFA,0.1537142233823679
Y6ESDYW4Z3DA,0.1404645279937392
LUO47YXD7BKQ,0.09584725084399903
ZQIJVOENN7EQ,0.0536624276554008
24MDSLK6PFJQ,0.012829090184824365
JWGHRYAPIIXA,0.13284205673125604
DVBZR5ZY42XQ,0.04196808514986511
CMMQMQ5MOZNQ,0.07162729234652732
5NVI3DH27HWQ,0.037081968575512325
IUAGJLIBVBJA,-0.025669483683845196
YJMS5OLDIUPA,0.051385868956538294
4IGHB34C7E5Q,0.023858750010381624
6VVTAWXBJE2A,0.1511480831726712
F43SDMEEJS6Q,0.09272387188692821
CYOEQL37N7VA,0.06984891831839046
UO2RPTGSZYCA,0.009307516609857458
7HYFU7XPITTA,-0.023482410661867015
MLQT2MFCEC7A,0.06884298008944184
D7TKM4KDR4TA,0.04196808514986511
JDMYU4CQVMPA,0.017590884035013743
KPZ76Y2HTKEQ,0.04196808514986511
3KFNS2UIJCLQ,0.06884298008944184
HGARA5CZ74LA,0.014015761864588583
4EQA22HO4EDA,0.017590884035013743
4XMFSNLNC5LA,0.010061670290714642
V4PG4WNMNWRQ,-0.04668614853234915
KJCBFZYNIDNA,0.014015761864588583
C7EO7OEMFKZQ,0.023858750010381624
Z4OF3NZ4RPQA,0.04196808514986511
3PCTQ4I7CB7Q,0.09900051889272315
H3HCMP2YFIJQ,-0.025168649235657814
KN37TJZRQQ5A,0.0790856844221095
STJVTUQGD7AQ,0.09992767900792698
H6V7NK5E46MQ,0.15356418708996666
AE3YN3EAPM2Q,0.14334829801428717
WZ7GN36KVYVQ,0.12594128697986873
3OAPM3KUVUVQ,0.12880831972487644
Y6AGBMFELF2A,0.139428386257539
VYTSGA56HEVQ,0.13051342150965128
GHTN5UHPORZA,0.14720556565041143
FIAFBP4M5PEQ,0.09837547317028816
4QDIW6UB6K3Q,0.07325373607517349
SXF7BIHBUH4Q,-0.04227822912764795
BFKTY2AYTNFA,0.05034343363474664
LXOAHUYC746A,0.14165881848349626
TMX5THZGSXFQ,0.14284051104369627
4XPIMDHJE2VQ,0.1098928885444101
RH2TJF66J4GA,0.1410141881264309
C6R3M7M42DMA,0.07519000455258334
JS64IRYRKPTQ,0.096141230425766
QFOG7HE7F7GA,0.07210452967193431
XIFCFAARO6VQ,0.14483432903596333
M5NCBYARKA7Q,0.06397705000748038
6VT6LDSXELYA,0.14168192447419264
LXWN4TZE6JNQ,0.012016154040094651
OSFSBPZBTSCA,0.14056184884627454
K4IUZVDS2GFA,0.14184421356523924
MS43X7EUDXWA,-0.11979315647391137
F244WRN2KJXQ,-0.022706883431148628
FSHI5ERMKIGA,0.012016154040094651
ZE773TE5ZQMQ,0.010061670290714642
WBVIWWDJUPRQ,0.012761262649732041
DCZ7ZJV4GQWQ,0.03128790379414442
ZWMBSYC73RUQ,0.009403427432589095
YAMOET7K7R2Q,-0.0570574690973788
KJG4JQWC56TQ,0.13428163136147825
2ZGL3TU6DB7A,0.14442538523630793
TXXHVGSZAKZA,0.13525532604522644
CLBSPEAQDXZQ,0.12599082263548406
B627DDBYN66Q,-0.04693338604165337
SNN3FDFCOFKA,0.057660320556835676
UIGOI3MVSLGA,0.01828427494271101
4EIQ2NDF4I6Q,0.10171854608948538
UPFP4BXAS2WA,0.08324406842740967
WRICGJ52R62Q,0.06777898264544968
RFFHWEEUOQHA,0.0920560471167155
42RKIP3TRGUA,0.062372540902088436
WSA5ZMY6APAQ,0.049134082180599725
LAWGFDCSC5HA,0.09353372170182372
APXEDK22SPBA,0.09516223517565903
MZTKETPXFRGQ,0.07453732916595995
6K7POQM5CM7Q,0.042682642181237074
DFS634KNWZ3A,0.1386071787216751
ZVOOK5KKXJMA,0.1446086000236934
NWNTDR2NQOMA,0.021052066862178476
7ULDVXZFNAMQ,0.06669432347312171
FST5JLWGAZWA,0.04389193455736645
TKZ6HAQKYACA,0.016784968797184885
JCVGXIYHTBWQ,0.07430259966022029
67PBYX2S4LXA,0.12573202810692846
WSNVUJCNMNWQ,0.14673720295368237
PXIZTE6CLEAA,0.046090416827590075
RE74BWEYT2IA,0.13159584155592946
U5L3BXI6GVVA,0.1340006531145706
AAUYM7BEIYSQ,0.14497488098835049
AWSTEWL2EYEA,0.03608136920734151
DSJWCJYVHRUQ,0.04476961260741702
EQTN7ZXJRCKA,0.033735537829423456
2OWEBJEOAO4A,0.0339393165180894
A25EIKNFVXSA,-0.0032809694440548154
3BH4VOCNGDKQ,0.12833890761975741
YXGFLGEUIJJQ,-0.07319247094084663
BPGURBWC4XDA,0.14497488098835049
T2RUXTSX7Z3A,0.029870125877229536
JELZBOCAMU5A,0.14332329091855206
PCIUT5OLRRHA,0.15220531439015983
ANQICTAHLKTQ,0.07937678946785831
LFEJGMIPFOLQ,0.039593299997286446
OZTHXZRAMLHA,0.14263742697674758
YZEYEX7FIS5Q,0.07367768260697033
6G3ZZSURU6XQ,0.12949619647112165
WGTNUDSOAQAQ,0.04184115681097772
BVF7VS2U3RHA,0.11239056527558411
7GEJML2HYDWA,0.143970559024253
PGX3TUSFXE2A,0.13578862678352627
VX7SVZMZ4ZUA,0.1364075460583326
MHRDMQORSAXA,0.10324744177949086
KBECK5EV2OOA,0.11723494474129525
3TFENSNC2XTA,0.1323676828804745
IRFF4VP7DPPA,0.1428348507090269
3DAB52RQSHMA,0.13135860316616277
ZSBTCFMNJFJA,0.07937678946785831
6Q3IHT7WUBIQ,0.14252938850549673
X4X2NBUYI4SA,0.08525512292438903
64UW3DMYNFGQ,0.06518624676735413
JS3SBFHR7Q4A,0.019475454495324618
5PJ5TAMHJN7Q,0.03789957323137194
PDMPQSBDW2ZQ,0.07300228563585398
HB6T3YKGCVTQ,0.08683717940685576
PSE6JAXL55RA,0.05756328486799622
AAWX5D77LS6A,0.023858750010381624
7S5W5I2LSWTQ,0.13135860316616277
2ZGQJCLOZ66A,0.12619583251624794
QHKO5XM3EKVA,0.10505895957208805
ROAZX5YSIAWA,0.14624349505977835
D2WZY7YAQM7A,0.14624349505977835
JMCIVDP25NXA,0.10743146996632674
FFCSABZK7ZAQ,0.09374369021553414
6DFHMBFQAXXA,0.1412266052002748
FUEN56JXMH3Q,0.11017070035234738
4WCH7GCTMWRA,0.04080065670624211
EJLZWQ6QQ4NQ,0.13472481291530142
T6ZFENYB4DTQ,0.02120324524612921
RKR2WMWUEPLQ,0.05889926301837589
J3KNRO5IXFFA,0.05756328486799622
C3G4PSFF2U6Q,-0.08361204417453644
OVRA7GABPKSQ,0.05756328486799622
4344PXXW6NKQ,0.05756328486799622
TDLFHAOVF2PQ,0.05756328486799622
OB7S3CG6Z6XQ,0.1364075460583326
CP4FBTX6DK7Q,0.13277012274342992
D23FLEMRMV3Q,0.1357777352850188
WGBIBYEJ43MA,0.13774273255383246
HTOHTHJZN36Q,0.13774273255383246
IGLPZ2KOJXSA,0.1320156949306251
4JA5Z6VECSGA,0.1361683846118602
WEOUQG3HIDJQ,0.13277012274342992
G47MAM2HIJOA,0.1361816494328561
2BH5LEJ42J5A,0.05544453908982405
KUUS57KVMORQ,0.02396324224839219
JJDN4ZDB5UIA,0.09686187416426478
MJRDZD6LVKFA,0.08990768435815305
4QGVAY2YAW2A,0.06870533248085431
7TYZKPTP3AWA,0.13606127749910973
OWOJDVOU6AFA,0.1473055563997252
PD6QNY35CDSQ,0.09046023282542476
CFFR2NGZQSZQ,0.08990768435815305
4ZYCMUSR3KZA,-0.01226078361162758
JMI25JAKOA5Q,0.06300982229930979
OIQUD2DZCZ6A,0.08941914863066935
VBMUWNHKBKCQ,0.08935653649966602
DNIWCTSGTEDA,0.14519315299932062
Q4IKZADGWJOA,0.009855240435017787
WAR7N7BMIFPA,0.04766156495199264
TXV4X6RJRK3Q,0.12753941779843103
TOWAXGSEY4IQ,0.12379230499822375
MHEKKIRWD6HQ,0.15232060653300017
QASKBHMTGKBQ,0.09601172733579594
PRRWY6RXSQVQ,0.1129474721129406
7FDICDWLWXKA,0.07477629898254695
FLKNXSZQJDHA,0.023858750010381624
HBERZKSOS55Q,0.14728297620105346
QKWSYLDTAKNQ,0.09667314343165373
SU7CRKP4X33Q,0.0667605786278131
ZGYRB3BJXBQA,0.09758578914486882
HELSSWT4OQOQ,0.08765901222476097
XBZBSJ42HCVA,0.07519000455258334
V4ZFEEMY6MNQ,0.03770720939858302
SCF3UXZ26KRQ,0.023858750010381624
PCSZ2CBPAFFQ,0.13671470429004828
ZSYC2TGULMBQ,0.09578444380700768
AUSLDQEJXITA,0.07477629898254695
SDCUG4BLKXIA,0.1239619841701603
46E3PZFSHQYA,0.13065525596757238
2E6XI27P7DUQ,0.11362620885600344
5WOECDAQ4XWA,0.08857986252180133
H6CR5VVJNCDQ,0.042651986192951685
HZ6Z5CQTUR2Q,0.04829200914298476
ZG6B5732QSRQ,0.08927831460961305
4KY56RV4PM3A,0.07477629898254695
FA6SMRCDDXMQ,-0.008839673235976286
FBKCRK65SOTQ,0.08765901222476097
7V5ZEGRY36ZA,0.08960003155380558
ICVGRV535S2Q,0.12520868337650104
54M6WFND5TJA,-0.002494898769855869
T2BLN7W6AXFA,0.054265087563497905
FYO7GOAMCDXA,0.03770720939858302
ILSWJ4KE2TKA,0.025434941912386155
R3R3AXOYVP4A,0.10233945592420729
XPZ24OD2LXMA,0.07519000455258334
A4WN77MAMISQ,0.09857858033223277
TOTVOJPT4XXQ,0.08834741850628913
EWMCAHD4POIQ,0.07287384684942111
HVTZQGS7M3EQ,0.009855240435017787
2IYN37RBXJKQ,-0.03066784423206731
564QKB6ESHTQ,0.07287384684942111
KGKANTBCDGDQ,0.054265087563497905
E474BDN7S3OA,0.047904875436469485
F3ZZ4NKG3DSA,0.08091459339743778
LJQ4I3F2XE2A,0.15337340536429223
K3YCJOJGHQXQ,-0.133400184178816
G5B4N4SUT5TA,-0.010533763287943365
YCSSJHKNH5PA,0.13954690767453914
SCH7WNO3VAVA,0.13694957531811064
YMJSUV2MWGRQ,0.13159584155592946
34J6XQLNLV2Q,0.013156005980776486
ZULWPPTF7A6Q,0.08984619018471318
FZFLNTQC2ODQ,0.0681788207475203
FJQHLTLQTW4Q,0.08090372726561379
V57IIDFKREOA,0.06636144552194334
T4ECVP3ZZJTQ,0.06636144552194334
INSVNJ24CIIA,0.06636144552194334
QYKHCI6MZSAQ,-0.01233817023880096
3ADOES7TINSA,0.12831956937555994
OSD2EGTZ44NQ,0.10282111458176951
PGYJLCYADSKQ,0.09421204375538739
4QTSIXM4DVLA,0.06458159334517966
YRW2PDX5NKLQ,0.07115894045938664
EKUMC6R7O5SA,0.13159584155592946
NVBRGWP6HJCQ,0.08090372726561379
5UWSIE6DQPBA,0.12609663442255103
EG5OPDW22O2Q,0.13644197593790658
OF3OUG453TRA,0.012696629545392135
ELZDXLXGRA4A,-0.025669483683845196
HHLC65NL6YVA,0.13420648217414755
V34IFA5ITEQQ,0.03850039743333722
CNWF27LDNEJQ,0.023858750010381624
57P4NJ5WGOBQ,0.0942890040329798
YUC45XFI3TAA,0.017590884035013743
DDQ2WQGA7DCQ,0.023858750010381624
PH6XP3INM4LA,0.005146100871119996
EQSQ2SMI2IPQ,0.017590884035013743
RDE5I4KA3YBQ,0.0468024927462673
GNMNBXXEPBGQ,0.12370394846188776
U7RIL44MVQYA,0.09714892066090247
BB6GVQBTNBFA,0.1381150707207489
WY22OKATS2HA,0.14214221140419986
GP7VGWOFO4OQ,0.08564309035409268
O7AG6C6DFZVA,0.08445597891762585
ZHWIBWVW7J3A,0.14219791688897748
ZLWQFBYPVLGQ,0.13977330667084198
CQEPSQ32265A,0.12906031450422156
YLLDRXOBG5FA,0.01853055638372486
NEJYFZ4DMLNA,-0.05180164183849162
DMYT2MWS32FA,0.049373495872181095
QZZY7PFLGLVA,0.05313845275211143
ETABMYWJ4REQ,0.12325039829750278
UZTCMIPNPXXQ,0.14553949869939742
7JKE47WZ55RA,0.013506703397332398
MSRFSNH44KXA,0.12676517447309382
YHFSGDN7BMQA,-0.0712771821777946
SIJ3MOCZ6ENA,0.09618480689550701
Y2O4C6J7KUAA,0.03903815522939902
HR4ULVWVPPHQ,0.12116843173461345
RT47UXH3AOVQ,0.02396324224839219
AWMV6YS644LA,0.06087907576766932
B2UID63WIYQQ,0.13717028830800404
QPU7B42D7D5A,0.11710332218510044
5CA5FZCDRRKA,0.1245481274601829
TAUF65NXC6XA,0.06775912901578213
QIUKZFQ66ITQ,0.15375839896339605
64XZ7NHGEPUA,0.1381497205095225
CIQSBDK66YBA,0.044576101943439306
BS66YWPMEK4Q,0.09662098257577734
EBYUAFPSIOEA,0.04669904942897485
4NOODB6TU2NA,0.15431581383752813
LQFKJ24KXQJA,0.14563564443759863
ZZGPPG6YRCJQ,0.08236345356270036
6BZB5IPZVC6Q,0.1337465940337348
7HTVCJE4MVEQ,0.12361656493367651
EJQKZWXLEJZQ,0.08400836995216648
XMF3WKR3YYSA,0.1415514245359653
366VBC25ILYQ,0.10461760791776481
6WTH2P5F5CJA,0.07019617048971316
